,id,comment_text, 'Bandwagon',"""Misrepresentation of Someone's Position (Straw Man)""",'Appeal to authority','Appeal to fear/prejudice','Black-and-white Fallacy/Dictatorship','Causal Oversimplification','Doubt','Exaggeration/Minimisation','Flag-waving','Glittering generalities (Virtue)','Loaded Language','Name calling/Labeling',"Obfuscation, Intentional vagueness, Confusion",'Presenting Irrelevant Data (Red Herring)','Reductio ad hitlerum','Repetition','Slogans','Smears','Thought-terminating cliché','Whataboutism'
6212,590_batch_2,"0 There are mass shootings during quarantine and ammunition during quarantine when buying large quantities of weapons.

expression",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3565,188,"If you think ""they"" are hiding the cancer cure, but you are preventing people from getting HPV and hepatitis. Vaccines B ...

then YOU are ""them"".",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,540_batch_2,"OH SHIT!
Someone shot a lot of asses!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4356,360_batch_2,"Hi Nancy, yes I am Adam
CALL SOROS, I MUST ORDER SHOOTING AT SCHOOL.
We need to distract ourselves.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4542,452_batch_2,Sorry I'm only grouping women,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6006,452_batch_2,"Sorry, I just love women",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7330,383_batch_2,Check all the boxes with peaceful protests.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5526,225_batch_2,"DONALD HOW DO YOU SLEEP AT NIGHT, I KNOW HOW MANY PEOPLES DO YOU HATE?

SUPER MODEL FOUNDED AND IT'S THE LORD. PRESIDENT FOR YOU.",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
681,111,"IF YOU PUT HILLARY'S ARREST ON PAY-PER-VIEW ...

... YOU CAN SET THE NATIONAL DEBT!",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6266,618_batch_2,"This is your behalf

This is your child vaccination

Any other questions?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2769,311_batch_2,"THIS DAY PRESIDENT TRUMP EXPANDED EDUCATION AND ECONOMIC OPPORTUNITIES FOR SPAIN ...

LEFT STARTS BOYCOTT AGAINST FAMILY BUSINESS IN SPAIN TO SUPPORT TRUMP",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2616,233_batch_2,"Damn, make sure we all treat us the same !! Who knew",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6203,586_batch_2,"Mexican Word of the Day: Biden

""Help! This is biden my ears foreigner!""",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6793,104_batch_2,"Everyone is screaming because no one on the left shows empathy for Trump's Covid diagnosis.
Tell you what, if you show any evidence of concern for these guys we will think about it!",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
766,156_batch_2,"WARNING!

Vaccines can cause ...
Hair loss or graying
wrinkles
Grandparent
Free or reduced bus tickets
Tell the children to get up from your lawn
Groan over modern music",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7220,341_batch_2,"Let the illegal alien go to the party TO before Democratic America.

YOUR SPINDLE!
#Schumershutdown",0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
5325,170_batch_2,"FIRST PHOTO OF THE WHOLE RUSSIA

SMIRNOFF VODKA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1038,628_batch_2,"Just a warning, most of the quotes you see from me on the internet aren't actually mine.
-Morgan Freeman",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,196,"I'm not pregnant, I haven't been tested.
But the president says if it's not tested, it's not real.
I think it's gas ...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2822,337_batch_2,"Clinton Impeachment FBI DNA has written ON Clinton's Monica Dress not guilty We voted for trial…
… WE DONT LET WE INFLUENCE THE FBI INVESTIGATION VOTING!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
779,216_batch_2,"I got BULLSHITE and used blocs and minorities to get elected and didn't do anything for them ...

Now I authorize Joe to do the exact same thing.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4818,624_batch_2,"I'm still waiting...

Expertly verified evidence of unhealthy GMO consumption.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3892,151_batch_2,"if the lightning happened in 2020 ...

I do not agree with this new normal

There are no bombs that you have brainwashed

I'm getting out of the way

They want us to stay here to control ourselves

I leave the lights on in my house and you can't stop me",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,241_batch_2,"WHICH AMERICA WILL YOU VOTE FOR

BIDEN

TRUMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3599,131,"Cows think hormone injection left side bad

Think of it as changing their sex hormones but injecting children is only GOOD",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
937,443_batch_2,The Brain Dead Bunch,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
907,400_batch_2,Try to find the part of the constitution on death wishes.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4074,231_batch_2,"This is just a discussion!
Come on Joe, you can handle it.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1906,430_batch_2,"A GUIDE TO LIBERAL LABELING

AMERICAN BY BIRTH
AFRO AMERICAN
OPERATED
QUALIFIED
HERO
SCIENTIFIC
EXPERT
VERY PACIFIC
WIFE",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3172,543_batch_2,"The fear of revolt is decreasing
BACK TO THE CROWN

BACK TO THE CROWN!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6524,29,All I hope for Christmas is justice,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4196,295_batch_2,"I still don't understand who I'm a person who never stopped
The presidential ITS condemnation election for all US problems, up to public service...
At Congress Zinc I we took the UH from the people of the 1970s.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6862,200_batch_2,"Dad what should i lose?

I do not know your son, I am an asset manager",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6275,621_batch_2,"The radiation emitted by this lamp is more than 5 grams of energy signal.

They are not harmful to health AR.
Courting to read on the internet except if you use them.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1496,586_batch_2,"Mexican word of the day: Biden

""Help! This gringo is Biden my ear!""",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3371,630_batch_2,"Yeah, why do i ask, it's homeopathy?

I would like to see your doctor if you don't mind instead if you do.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7216,340_batch_2,"IF YOU LIVE TODAY YOU MIGHT #WALKAWAY AB
TODAY DEMOCRATIC FESTIVAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4629,539_batch_2,"• YOU HAVE CLOSED YOUR STORE.
• YOU HAVE CLOSED YOUR CHURCH.
• THEY HAVE CLOSED YOUR PARKS.
• THE BEACHES ARE CLOSE TO YOU.
• Funerals were prohibited.
• CONCLUSIONS ARE PROHIBITED.
• THEY MAKED A MASK FOR THEM.
• THEY PROHIBIT THE FATHER IN DELIVERIES.
• BUT YOU PERMIT IT.
YOU PLAYED.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
7906,681_batch_2,"During Halloween, some states require sex offenders to submit tickets

PRESENTATION TO THE PRESIDENT",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5954,425_batch_2,"Cry All Your Wish

Exactly what IT is hiring...",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1898,420_batch_2,My bitches dance,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3326,611_batch_2,"Common name:
Asian Giant Hornet

Use the media to scare the INTO by clicking the arrow link: Murder Hornet",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2439,100_batch_2,"If Amy Connie Barrett doesn't have the good sense of not bringing her seven kids to an event without a mask, which isn't socially detached, then the Supreme Court doesn't have a good enough verdict.
Full stop.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1571,674_batch_2,"Like Bernie, I am in favor of turning 15.

Salary, Joe, minimum wage, idiot.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3434,654_batch_2,"We can see that the lunar landing was not faked.

Earth was flat because that's how we find it.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7228,371_batch_2,"Victim without weapons

Army of the victims

ASK?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1848,350_batch_2,"This is my deal for your mandatory vaccine.

F @ $ k your 6 feet",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1286,249_batch_2,DIVIDED PART OF THE PROBLEM SINCE 1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5098,72,"LESSONS OF ORTHOGRAPHY

THE LAST 4 LETTERS IN ""AMERICAN"": ""¡PUEDO!""

THE LAST 4 LETTERS IN ""REPUBLICANO"": ""¡PUEDO!""

LAST 4 LETTERS IN ""DEMOCRATS"": RATS!",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3533,688_batch_2,Communists around the world love these two!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2434,28_batch_2,"Hi everyone, check out cocaine addict Neil Terell.
Perfect example of a dissolved liberal.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4137,264_batch_2,"""If you can protect a person, you can vote for him."" - DEFEAT

DO YOU AGREE?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4826,627_batch_2,"“We can see an increase in the fortification of carbon dioxide in the atmosphere by fossil fuels this way we look at the isotopes.
We know that the increase in CO2 means more heat is stored in the atmosphere.
As you add more CO2 to the system, the temperature rises. """"

“But in the climate protests, some people threw garbage!”",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4329,349_batch_2,"Peaceful demonstrators: ""We hold them accountable for the actions of brutal robbers!""

Weapon owner:
-First time?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
563,654_batch_2,"We know the moon landings were not faked.

Because that's how we discovered the Earth was flat.

",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2072,128,"Two genders

Woman

male",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,448_batch_2,"""Let's go man you know what.
ONLY ASK MY WIFE JOE THE DOG SPONY "".",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4934,670_batch_2,"When you stop alleging autism?
This proved years ago!

Once the science idiot is about to stop making the same jokes about hydrogen carbon monoxide over and over again.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1958,552_batch_2,"Left: If Trump gathers in Tulsa, thousands of people will die!
Also on the left:",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4421,392_batch_2,Biden Kamala Harris picks to lose him to vote!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2619,234_batch_2,"KLEZIO CNN.
SUE CNN.
WIN.
THEN CROSS CNN
... ON CNN",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1019,604_batch_2,"Homeopathy is a counterfeit medicine that, by definition, contains no active ingredients.
The so-called doctors who prescribe it are either incompetent or fraudulent.
They give the sick the wrong drugs and are incarcerated.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
7563,541_batch_2,"So I think we can all agree that if we go to vacation lessons, this is not the result we expected.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7815,648_batch_2,"Try to remember all the ""natural"" things that can hurt or kill you.

So ask yourself why this word influences your food choices.",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4016,89_batch_2,"Let's give the watch a photo to the members who declare to get a taste of what would I like to be embarrassed, like to sing a stupid cop on this vacation 30 days as paid.
Police officer on duty.

Police refund",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
5862,381_batch_2,"Check out the new @ Targeta uniform.
Officially, he will never buy it again.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,125_batch_2,I like presidents who don't lose money.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1075,691_batch_2,"Senator Mazie Hirono, D-Hawaii, the dumbest person in the U.S. Capitol *, interviewed Judge Amy Coney Barrett, the smartest person, during this week's confirmation hearings.

* Usually the ""dumbest"" label goes to the representative Maxine Waters, D-California, but Mrs. Waters was not present in the building.",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
4305,372_batch_2,This happens after you collect ALL the rifles!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
476,559_batch_2,"This is fine

This is fine

This is fine

Nope, COVID
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4771,604_batch_2,"Homeopathy is a counterfeit medicine that, by definition, contains no active ingredients.
The so-called doctors who prescribe it are incompetent or fraudulent.
They give the wrong drugs to the sick and are locked up.",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
5405,140_batch_2,"Mitch McConnell-2016
American people voices should be the next Supreme Court of Justice's choice.
We can't fill this vacancy until the new president.

If you think McConnell follows his advice, you must be a special kind of fool.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3047,432_batch_2,"erase
Fence 2020
Keep the American stand!",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7571,545_batch_2,"DO you want to remove the frostbite?

Start here instead of needing bad!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1715,123_batch_2,"The JIG is tall
The whole world knows the truth about Donnie.

BEHIND ALL THE ANGRY, THERE IS A SAD BREAKDOWN OF A MAN WHO TRANSFORMS EVERYTHING HE HAS TOUCHED IN SHIT.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
3430,653_batch_2,"""Anyone who believes for no reason cannot be convinced by reason.""
- James Randi",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,358_batch_2,"AMERICA WAS FOUNDED FROM DIFFICULT CRUISES FROM HELL.
Rude citizens who evaded taxes, spoke out strongly against tyranny, grew tobacco, produced beer and spirits, and smuggled weapons.
And only the same citizens will save him.",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
7174,318_batch_2,"As a taxpayer and citizen of this country, I hereby request the arrest and conviction of Senator Chuck Schumer for threatening the Supreme Court.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4364,363_batch_2,"The governor of VA TOTAL added violence during the property to his lack of police...
He forgets the fainic and his power is thirteen against one hundred of weapons.
If I want civil violence, *Would not I do it.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6451,685_batch_2,President Trump's demonstrations should include a wall of mirrors behind them to force the media to show the huge and enthusiastic crowd in front of them.,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
4118,256_batch_2,Chris Wallace is a tribute to all other nasty heavenly discussions!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3462,664_batch_2,"While well-fed Westerners campaign against genetically modified crops in order to have higher yields and drought tolerance.

Those without a voice continue to die of drought-induced hunger.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7130,300_batch_2,"“American warriors deliberately defeated fascism and oppressed abroad by violent crowds here just to ravage our freedom.
-President Donald Trump",0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3820,86_batch_2,"They think you are in a slut's house, check out those many pussies!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3054,436_batch_2,"HOW TO AVOID POLICE SHOOTING
1. Don't commit crimes
2. Make your hands visible
3. Follow the commands
4. Don't resist arrest.
5. Refute the charge in court.
Not on the street.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5248,92,"FINALLY, DEAD AND ILLEGAL AND ECONOMIC PARASITES HAVE A PRESIDENT OF THEIR MONEY

AGRICULTURAL DEPARTMENT OF THE UNITED STATES OF AMERICA

ENJOY YOUR MEAL

VALUE
1
DOLLAR

NON-TRANSFERABLE EXCEPT FOR AGRICULTURE SECRETARY RULES",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5898,399_batch_2,"YOUR SUFFERING IS NOT MY PROBLEM!

YOU DO NOT GET ANYTHING FROM THE PROFIT I WANT",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2208,160,"IF WE SEPARATE 125 BIRTHS INTO THREE BATHROOMS

HOW MANY CLIMATE CHANGE DO WE HAVE?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5319,180_batch_2,"THE DOLL SHOWS HOW MANY CHILDREN SHE GETS ... AT 2 YEARS

ANY QUESTION?

Yes, we have a question.

Each doll represents 10,000 children who die each year from vaccine-preventable diseases;

WHY DO YOU NOT WANT TO PREVENT Fatal Illnesses?",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2452,22_batch_2,"""Kenosha Mile"" challenge

Walk 684 feet alone at night followed by a violent crowd.
No equipment, no spare magazines, no backups, no moral stains.
Get attacked and defend yourself by only killing criminals, do not hurt others
Contact the police directly, who will take responsibility for your actions.
Let witches chase you down like a murderer while your country burns in turmoil.

First completed by 17 year old Kyle Rittenhouse.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3827,32_batch_2,"Charles Wade, co-founder of BLM, was arrested for trafficking in children in 2016.
In other words, he was arrested for the modern slave trade
I hope you didnt miss the irony.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
855,333_batch_2,"I'll tell you what a constitutional crisis is:
22 million illegal aliens living in America take advantage of perks they never contributed to and vote illegally.
Yes.
This is a real constitutional crisis",0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
882,362_batch_2,"To say that guns cause murder is like saying that steering wheels cause car scratches. """,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3152,532_batch_2,"find
Democratic racist democratic democratic democratic statue put there by Democrats",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4091,238_batch_2,"Trump loves minors!

Biden loves minors!",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6436,678_batch_2,"Pornhub

Interracial couple fucks the whole nation.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5793,349_batch_2,"Peaceful protesters: ""We are accused of violent robbers!""

Weapon owners:
-First time?",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
945,456_batch_2,"NATIONAL ATTENTION

VERSUS.

PAS GONNA MENTION WHAT HAPPENED TO THE MEDIA?
THEY ARE SO SO CALM",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3931,123_batch_2,"The JIG is great
The whole world knows Donnie's truth.

BEHIND EVERY ANGER, THERE IS A SAD FAILURE OF A MAN WHO TRANSFORMED EVERYTHING HE TOUCHED INTO SHIT.",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0
219,228_batch_2,"The picture they show you when you have an erection lasting more than 4 hours
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4554,457_batch_2,"On Monday he was supposed to go to kindergarten ... he was buried instead.
There is no protest for him.
No NBA player has knelt in his memory.
No politician seeks justice.
Just silence.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3288,591_batch_2,"DOMESTIC DEMOCRATS

SAVE AMERICA BIG",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
5008,169,"Our elders were called to war to save lives.
They call us to sit on the sofa to save theirs.
We can do it.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7497,464_batch_2,I'm Joe Biden and I forgot this message,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1275,232_batch_2,NON-ESSENTIAL EMPLOYEE OF THE NEXT MONTH AT 48 YEARS,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6245,607_batch_2,"I have a conspiracy that exposes blogs how big companies control the world through propaganda.

His blog is registered by GolDaddy, hosted by Amazon, and found primarily through Google.
Tell me back propaganda how it works.",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1800,291_batch_2,IF YOU WANT TO SEE THAT ADAM'S SHIP TESTED THE TREASURE BY A BIG INCH!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58,69,"Transgender man gives birth to non-binary partner's baby with female sperm donor

If I didn't see it, it didn't happen.
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3474,690_batch_2,"I shit every morning at 8 am.

It's good. So what's the problem?

I wake up at 9 am.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
727,55_batch_2,"I remember everything so well.
THE WHOLE FAMILY BEEN SEXUALLY BAD TO MY DESIRE!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7748,625_batch_2,"Nathan Rothschild
The wealth of the family:
-He does not procure the DG hut side of war.
-He does not have a central bank
-They are accused by conspiracy theorists of having more money than they really exist.",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
254,268_batch_2,WOULD YOU EVER VOTE DEMOCRAT TO RUN YOUR CITY?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
798,249_batch_2,BID PART OF THE PROBLEM SINCE 1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6194,583_batch_2,"If I get rid of the coronavirus when we do the heat comes, we can see the liberals explode their heads to the liberals that killed the DG global warming!",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4352,359_batch_2,"ANTI-TROMPERS June 2019
Trump is weak to start war with Iran

ANTI-TROMPERS January 2020
Trump tries to start war Iran",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
6938,198_batch_2,"They told me that i can do what i want

Thus I became the savior of western civilization",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5110,122,"The Democrats have said they can impede anything the President of the Republic does.
EVEN IF IT MEANS DAMAGE TO AMERICA
Have a party in front of the country and it is not acceptable",0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
326,375_batch_2,"ON A POSITIVE NOTE

NOBODY HAS DIED OF 'OLD AGE' SINCE MARCH

",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4440,401_batch_2,"Take life
RUTH BEYDER GINSBURG

A billion lives saved",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2750,305_batch_2,"What is IT for the government after citizens are disarmed?
Anything you want IT.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,645_batch_2,"He argues that a large pharmacy will not sell natural medicines because they cannot make money from what they cannot patent.

He spends $ 120 a month on water.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,281_batch_2,"Make AOC Bartend Again.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2515,25_batch_2,"Here new Conservative leaders Erin O'Toole and Justin Trudeau are roughly the same age.

O'Toole joined the Canadian Armed Forces while Trudeau was a part-time ski instructor living on a multi-million dollar trust fund.

O'Toole understands ordinary Canadians because he's always been one of them.

Trudeau will always be out of this world.",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6056,522_batch_2,"Colin Kapernik and his evil white oppressors

Oh, the people who waited are parents!",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
6320,638_batch_2,"Cancer treatment is suppressed because more money can be made by processing songs than by treatment.

Would you like to tell the tobacco companies they don't pay a lot for lung cancer treatment?",0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3376,633_batch_2,"This page is meant to be honest and impartial.

It has the word ""truth"" right in the url.",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
